id,valor,peso,volumen,categoria
5225,74.76,1.92,12.53,electronics
5226,46.34,37.17,39.64,electronics
5227,45.17,23.67,6.51,electronics
5228,11.14,5.99,18.97,tools
5229,83.56,23.73,15.1,electronics
5230,76.7,24.55,39.8,food
5231,50.71,36.41,9.44,medical
5232,35.21,48.96,21.67,food
5233,89.42,15.53,3.84,electronics
5234,52.81,16.89,18.9,food
5235,41.42,8.94,7.74,electronics
5236,78.2,20.33,21.6,food
5237,89.88,10.11,21.13,electronics
5238,99.72,22.99,17.72,food
5239,5.98,32.98,15.71,food
5240,18.66,47.33,34.53,food
5241,94.59,11.2,22.39,medical
5242,50.21,34.89,14.97,food
5243,25.7,26.92,29.16,medical
5244,62.7,20.92,27.2,tools
5245,80.75,26.33,37.51,medical
5246,61.18,12.45,3.24,electronics
5247,79.12,39.09,11.13,electronics
5248,79.88,34.68,37.8,clothing
5249,78.34,24.24,23.53,tools
5250,95.91,17.04,34.3,medical
5251,95.4,39.05,13.26,electronics
5252,44.09,3.83,19.47,clothing
5253,88.77,25.49,14.22,electronics
5254,20.08,42.68,23.88,tools
5255,27.92,39.28,11.13,food
5256,50.3,43.16,30.23,food
5257,48.27,11.11,3.33,food
5258,21.67,32.53,19.8,tools
5259,77.35,41.96,33.38,medical
5260,45.46,6.91,20.18,medical
5261,20.62,39.19,7.15,clothing
5262,40.34,15.16,33.65,medical
5263,59.83,12.4,15.62,tools
5264,84.38,47.81,1.31,clothing
5265,86.37,9.78,2.15,food
5266,75.95,49.75,39.37,clothing
5267,6.32,49.85,35.73,food
5268,69.47,14.16,33.32,tools
5269,45.12,2.24,3.79,medical
5270,88.94,38.21,36.94,tools
5271,43.01,10.51,35.6,tools
5272,89.38,34.58,37.71,electronics
5273,60.41,11.23,17.12,medical
5274,22.44,45.92,15.69,food
5275,86.02,43.29,18.18,clothing
5276,31.47,22.74,39.18,clothing
5277,5.51,11.89,22.95,medical
5278,76.84,16.93,3.37,electronics
5279,63.5,31.02,39.48,electronics
5280,15.33,30.58,29.79,food
5281,17.09,35.34,39.66,medical
5282,22.12,43.2,7.24,clothing
5283,16.2,19.99,14.57,tools
5284,33.35,38.85,32.87,tools
5285,16.92,22.09,17.37,medical
5286,66.36,41.38,18.69,food
5287,57.53,15.88,39.11,clothing
5288,51.48,31.55,25.44,electronics
5289,7.22,36.42,20.72,clothing
5290,46.31,40.99,17.33,medical
5291,99.4,37.92,34.01,tools
5292,21.12,27.74,26.94,tools
5293,58.68,42.28,7.7,tools
5294,20.76,38.81,36.26,electronics
5295,88.8,12.67,2.27,electronics
5296,56.51,45.78,23.81,food
5297,90.38,18.08,8.5,food
5298,21.46,47.91,10.54,tools
5299,8.87,40.67,36.33,electronics
5300,37.68,48.7,5.43,food
5301,98.98,14.9,32.05,tools
5302,26.47,20.84,20.67,clothing
5303,81.81,14.96,31.55,clothing
5304,23.4,39.01,8.52,food
5305,32.98,13.07,36.85,clothing
5306,45.54,1.35,21.96,electronics
5307,58.61,37.28,39.99,food
5308,16.63,41.75,31.76,electronics
5309,13.59,44.11,3.24,electronics
5310,76.38,20.25,36.4,clothing
5311,62.11,7.56,3.2,food
5312,28.06,25.32,8.73,medical
5313,48.68,29.81,11.84,tools
5314,91.11,19.81,24.22,electronics
5315,65.89,28.75,36.17,electronics
5316,64.1,40.04,23.85,food
5317,42.57,4.72,9.93,medical
5318,40.38,36.4,6.0,medical
5319,86.22,14.43,13.42,clothing
5320,64.81,20.53,15.94,food
5321,71.62,44.63,17.6,medical
5322,81.82,12.2,1.18,clothing
5323,20.04,37.35,21.79,electronics
5324,34.96,7.73,3.38,food
5325,71.99,4.08,27.95,electronics
5326,38.69,16.57,11.57,food
5327,14.53,32.35,12.68,tools
5328,54.16,22.64,36.78,medical
5329,65.58,13.79,24.61,food
5330,40.56,37.32,34.54,food
5331,97.22,25.58,10.21,electronics
5332,64.69,34.09,28.32,clothing
5333,80.17,29.94,29.7,tools
5334,33.74,27.59,20.21,medical
5335,51.81,19.73,23.41,food
5336,88.66,38.12,23.97,clothing
5337,45.85,5.67,35.03,tools
5338,20.76,23.9,22.17,electronics
5339,96.2,14.47,35.45,electronics
5340,65.47,39.49,15.01,clothing
5341,55.39,41.65,22.12,electronics
5342,71.45,35.82,19.64,medical
5343,79.91,1.88,20.81,medical
5344,50.81,33.26,31.38,electronics
5345,33.99,11.62,31.43,electronics
5346,75.03,4.93,23.84,food
5347,57.77,9.46,34.91,tools
5348,76.72,27.13,14.75,medical
5349,20.96,44.26,12.7,food
5350,57.48,10.25,30.66,food
5351,66.38,5.44,37.88,food
5352,28.34,14.4,12.21,clothing
5353,21.63,1.56,1.52,medical
5354,42.47,41.74,18.29,food
5355,43.94,1.01,36.82,electronics
5356,83.66,3.58,23.65,medical
5357,23.45,4.27,33.6,tools
5358,6.78,12.35,3.92,tools
5359,59.62,13.03,30.76,clothing
5360,63.82,7.59,12.62,medical
5361,13.9,47.53,9.67,tools
5362,71.01,21.57,1.83,clothing
5363,18.64,24.81,2.45,medical
5364,31.69,6.43,27.72,medical
5365,83.94,3.69,39.05,food
5366,42.14,11.7,21.5,electronics
5367,5.98,29.05,9.9,food
5368,23.99,21.76,18.34,medical
5369,67.61,43.01,27.26,food
5370,98.39,44.42,31.67,tools
5371,6.18,46.91,25.07,electronics
5372,72.69,48.28,12.69,food
5373,72.96,20.07,11.76,electronics
5374,16.05,37.69,18.93,medical
5375,49.64,44.84,21.41,medical
5376,95.35,44.82,30.33,medical
5377,86.57,11.21,10.79,electronics
5378,22.11,48.76,32.93,medical
5379,81.84,24.2,34.48,tools
5380,53.6,22.63,39.92,medical
5381,63.87,28.67,7.72,food
5382,8.91,9.27,22.85,medical
5383,34.23,38.8,4.03,medical
5384,20.98,14.16,17.71,electronics
5385,80.63,25.55,16.16,electronics
5386,47.62,38.28,1.42,electronics
5387,88.04,38.86,15.42,food
5388,40.96,38.29,17.3,clothing
5389,8.94,34.72,7.75,clothing
5390,46.22,35.6,3.47,tools
5391,98.03,1.16,14.22,clothing
5392,88.07,31.67,13.21,electronics
5393,21.57,20.15,11.86,electronics
5394,79.12,30.57,33.57,tools
5395,60.25,11.8,21.81,electronics
5396,68.84,3.45,20.06,medical
5397,75.02,15.39,18.77,clothing
5398,29.88,11.4,3.0,medical
5399,12.82,37.87,33.89,electronics
5400,88.45,13.56,17.15,medical
5401,17.48,43.97,30.45,medical
5402,57.58,40.65,38.62,tools
5403,39.94,15.55,28.07,clothing
5404,40.41,26.36,24.75,tools
5405,94.15,8.31,19.54,food
5406,59.8,6.39,31.31,electronics
5407,36.78,35.18,26.34,clothing
5408,41.58,15.21,10.21,medical
5409,76.53,21.99,14.16,tools
5410,26.65,13.15,11.41,medical
5411,61.25,13.04,2.05,medical
5412,66.24,33.63,1.87,medical
5413,49.75,39.78,36.29,clothing
5414,93.64,9.97,8.15,medical
5415,89.35,24.29,23.41,electronics
5416,78.73,31.1,31.07,medical
5417,53.27,25.85,13.83,clothing
5418,77.19,34.14,32.53,tools
5419,41.79,37.82,23.33,food
5420,33.94,40.85,28.16,clothing
5421,87.5,25.68,19.78,medical
5422,7.29,42.35,32.15,electronics
5423,85.58,42.35,25.84,clothing
5424,18.11,41.59,28.08,tools
5425,29.92,42.97,17.48,tools
5426,56.78,20.67,29.21,tools
5427,43.68,11.09,33.72,tools
5428,43.21,8.98,37.31,tools
5429,50.08,47.23,23.63,food
5430,77.84,25.94,25.01,clothing
5431,82.56,46.59,20.13,clothing
5432,19.62,35.42,38.67,food
5433,78.4,12.44,4.53,tools
5434,55.72,41.3,13.01,electronics
5435,21.3,29.78,7.15,food
5436,73.21,29.98,27.79,food
5437,97.39,5.27,31.07,electronics
5438,33.74,49.49,24.46,tools
5439,15.73,18.58,23.06,medical
5440,47.72,49.7,24.35,tools
5441,63.61,41.16,18.13,tools
5442,39.95,49.82,21.69,electronics
5443,27.04,45.71,29.96,electronics
5444,67.58,13.02,3.12,food
5445,79.37,34.99,33.06,tools
5446,49.26,27.4,17.16,clothing
5447,86.7,1.27,25.73,electronics
5448,68.02,34.21,14.41,clothing
5449,60.09,38.02,36.21,tools
5450,14.78,32.87,10.85,clothing
5451,92.5,33.25,36.15,clothing
5452,13.85,1.07,37.64,tools
5453,15.87,3.67,24.36,food
5454,44.17,15.62,18.4,tools
5455,24.34,26.15,22.04,clothing
5456,65.86,43.44,34.5,medical
5457,20.14,8.36,7.46,medical
5458,57.28,32.91,31.05,electronics
5459,85.03,16.99,37.91,tools
5460,48.48,26.3,26.73,electronics
5461,95.38,10.01,26.23,electronics
5462,13.44,21.53,1.09,clothing
5463,70.12,36.24,35.5,medical
5464,86.57,9.4,19.42,medical
5465,17.58,28.32,21.68,tools
5466,27.81,6.88,3.22,food
5467,99.46,21.64,27.23,electronics
5468,31.66,11.7,32.32,medical
5469,64.87,10.01,10.87,clothing
5470,69.64,43.88,36.1,tools
5471,21.97,37.05,12.51,food
5472,33.33,33.22,15.58,medical
5473,61.68,29.69,37.61,food
5474,95.9,23.47,10.7,food
5475,57.38,14.05,18.6,tools
5476,28.74,19.46,30.68,tools
5477,17.53,37.96,10.45,electronics
5478,17.63,38.48,27.9,tools
5479,38.43,11.89,30.8,electronics
5480,52.62,4.88,21.78,medical
5481,80.03,39.17,11.86,tools
5482,97.24,43.81,33.26,electronics
5483,84.84,45.04,22.32,tools
5484,38.47,36.13,18.62,medical
5485,28.63,19.1,37.62,medical
5486,44.06,49.95,38.47,food
5487,45.65,19.68,32.47,clothing
5488,78.67,48.54,16.9,clothing
5489,12.0,19.27,13.11,medical
5490,96.94,42.91,27.0,food
5491,17.81,3.47,11.01,clothing
5492,54.82,10.04,38.49,clothing
5493,63.89,1.54,17.26,tools
5494,96.82,47.48,23.2,medical
5495,21.81,44.73,15.7,clothing
5496,91.32,47.45,26.63,food
5497,60.86,37.12,31.85,clothing
5498,28.56,16.71,22.56,medical
5499,87.19,20.59,21.08,medical
5500,47.84,10.18,36.74,medical
5501,6.17,6.95,10.94,food
5502,9.64,47.43,32.49,clothing
5503,82.24,5.69,8.81,clothing
5504,75.87,48.83,24.38,food
5505,99.15,20.72,2.14,tools
5506,32.51,3.43,39.18,medical
5507,93.34,8.19,25.06,tools
5508,95.88,15.94,26.43,food
5509,86.03,43.67,29.51,clothing
5510,11.72,15.73,1.65,clothing
5511,82.1,25.29,6.94,clothing
5512,49.66,2.63,24.9,medical
5513,66.22,41.81,15.97,food
5514,75.52,33.69,28.19,electronics
5515,91.32,17.15,38.82,food
5516,10.28,9.95,14.14,food
5517,7.94,46.69,39.74,medical
5518,62.82,40.22,25.27,electronics
5519,58.08,31.4,5.88,clothing
5520,94.32,41.54,22.26,tools
5521,66.66,43.01,16.69,food
5522,88.54,5.17,26.7,food
5523,64.66,1.14,25.01,medical
5524,14.55,26.78,23.3,medical
5525,19.53,38.46,36.7,electronics
5526,85.71,1.33,10.67,electronics
5527,51.62,6.91,7.37,food
5528,96.61,33.18,19.8,clothing
5529,35.0,20.83,1.5,medical
5530,51.57,10.63,7.61,medical
5531,99.11,18.13,9.8,tools
5532,76.97,38.33,7.99,tools
5533,18.93,17.34,25.26,clothing
5534,61.77,4.48,8.73,medical
5535,23.37,23.52,8.41,food
5536,81.98,42.74,13.11,medical
5537,32.23,30.84,31.41,medical
5538,45.97,22.75,38.39,medical
5539,87.27,38.95,13.29,tools
5540,92.69,44.36,27.98,medical
5541,44.29,4.73,30.53,tools
5542,79.71,31.86,39.12,clothing
5543,86.07,48.77,4.5,food
5544,96.3,9.16,21.99,electronics
5545,12.45,18.23,8.51,electronics
5546,8.52,40.88,22.78,electronics
5547,53.34,17.87,22.24,tools
5548,74.25,40.58,13.52,medical
5549,29.75,36.2,25.15,electronics
5550,28.64,33.65,36.95,tools
5551,66.43,41.24,1.11,electronics
5552,6.07,13.05,33.33,tools
5553,73.1,16.63,13.16,clothing
5554,31.25,1.9,30.68,clothing
5555,92.7,35.88,6.83,tools
5556,81.41,2.18,9.15,medical
5557,42.4,8.86,37.65,tools
5558,27.66,19.22,33.01,clothing
5559,42.94,47.48,25.51,tools
5560,67.71,27.17,1.49,medical
5561,35.56,30.8,14.18,medical
5562,31.84,22.43,24.41,food
5563,73.63,17.78,17.28,food
5564,10.27,10.3,39.43,electronics
5565,30.05,2.01,36.41,tools
5566,77.4,42.18,20.01,clothing
5567,73.38,30.65,19.84,tools
5568,61.68,3.01,27.5,tools
5569,61.95,31.14,22.09,electronics
5570,87.24,4.86,8.79,food
5571,82.02,19.55,4.75,clothing
5572,31.19,17.59,2.83,food
5573,81.03,12.81,26.67,tools
5574,61.43,20.76,12.52,medical
5575,80.88,33.94,7.2,tools
5576,34.79,30.43,19.34,tools
5577,50.22,47.65,15.17,electronics
5578,33.15,36.59,38.38,tools
5579,87.04,34.27,27.48,food
5580,92.26,44.87,4.12,tools
5581,32.48,37.55,33.09,clothing
5582,37.2,12.95,11.62,medical
5583,81.37,49.89,6.16,medical
5584,22.08,17.01,30.6,medical
5585,92.67,18.8,39.07,food
5586,76.16,4.61,21.85,tools
5587,17.33,24.82,22.67,medical
5588,5.56,45.44,21.16,tools
5589,36.41,40.82,16.34,tools
5590,42.64,12.7,33.34,electronics
5591,9.18,36.82,35.6,tools
5592,66.46,22.02,33.66,clothing
5593,56.78,6.91,34.52,clothing
5594,9.16,6.8,7.43,food
5595,65.71,8.01,6.27,clothing
5596,29.92,8.75,8.8,medical
5597,76.91,28.85,28.15,electronics
5598,26.97,6.49,26.32,food
5599,97.07,3.04,25.31,clothing
5600,45.89,7.52,38.71,electronics
5601,92.14,47.43,37.44,electronics
5602,29.49,14.39,25.58,food
5603,9.17,15.01,22.72,clothing
5604,31.74,14.98,13.85,clothing
5605,13.6,28.31,25.59,tools
5606,73.24,30.17,14.57,electronics
5607,55.29,14.89,33.72,electronics
5608,77.4,20.51,16.84,food
5609,61.73,34.61,6.83,medical
5610,63.57,3.56,28.28,medical
5611,6.15,48.51,16.93,medical
5612,84.83,16.17,17.5,medical
5613,6.0,23.0,25.97,medical
5614,90.67,20.9,6.11,electronics
5615,80.98,4.08,20.65,tools
5616,11.75,47.79,27.55,tools
5617,46.92,34.29,25.76,tools
5618,45.2,40.64,13.33,tools
5619,37.95,22.56,3.41,food
5620,22.03,15.81,9.16,clothing
5621,36.01,22.67,11.35,medical
5622,97.02,36.86,15.25,tools
5623,69.6,16.67,37.62,medical
5624,60.43,16.65,18.95,clothing
5625,93.69,4.92,26.08,clothing
5626,65.54,27.04,17.95,electronics
5627,85.52,20.83,9.38,electronics
5628,41.89,7.03,10.17,electronics
5629,72.78,25.25,25.46,clothing
5630,48.7,27.8,1.27,medical
5631,9.67,10.1,10.47,medical
5632,85.52,40.26,4.46,electronics
5633,28.21,1.29,26.05,clothing
5634,22.63,2.25,15.04,medical
5635,27.98,10.29,32.88,clothing
5636,71.37,11.42,27.62,food
5637,58.72,43.17,12.27,tools
5638,22.67,28.47,6.2,food
5639,77.49,40.96,37.46,medical
5640,40.73,43.11,26.46,electronics
5641,20.71,24.2,10.23,food
5642,26.26,27.21,14.19,food
5643,9.44,12.68,8.11,clothing
5644,13.92,34.75,1.01,medical
5645,63.6,12.17,32.14,clothing
5646,31.5,7.78,38.5,medical
5647,67.69,30.63,21.49,clothing
5648,5.86,33.96,13.92,electronics
5649,86.89,17.08,11.48,electronics
5650,17.05,20.06,36.68,medical
5651,35.74,28.85,24.76,tools
5652,24.17,48.01,5.85,tools
5653,73.08,20.27,12.09,food
5654,25.28,8.58,31.16,medical
5655,99.33,36.51,6.87,food
5656,51.81,23.9,9.52,tools
5657,44.35,36.57,28.29,tools
5658,95.72,20.69,12.65,medical
5659,7.69,40.33,1.13,clothing
5660,39.34,12.66,32.11,electronics
5661,63.36,9.3,20.63,electronics
5662,17.85,15.1,29.39,tools
5663,65.83,39.76,12.6,tools
5664,17.57,25.31,1.72,medical
5665,49.96,38.17,20.75,medical
5666,48.08,7.75,23.2,tools
5667,84.98,22.06,7.24,tools
5668,28.29,20.84,32.39,electronics
5669,65.26,39.9,37.81,electronics
5670,94.86,36.72,12.03,medical
5671,30.39,30.16,26.18,food
5672,14.93,46.34,39.26,clothing
5673,69.54,37.68,33.71,electronics
5674,85.0,30.31,4.02,clothing
5675,91.82,25.8,2.34,clothing
5676,89.43,40.88,1.55,electronics
5677,61.74,40.22,9.09,medical
5678,78.63,22.39,9.44,food
5679,75.8,48.79,11.03,medical
5680,14.64,5.94,29.03,clothing
5681,71.87,44.15,32.42,tools
5682,67.75,45.6,13.85,electronics
5683,58.43,17.63,10.81,tools
5684,71.48,9.94,18.57,food
5685,18.06,10.46,24.07,clothing
5686,71.8,15.91,20.41,food
5687,83.54,46.53,7.3,medical
5688,72.94,37.58,28.15,tools
5689,85.49,38.94,21.53,food
5690,24.48,26.77,22.3,medical
5691,10.49,33.21,38.93,electronics
5692,11.4,26.59,15.99,tools
5693,98.81,10.8,29.21,clothing
5694,66.03,20.64,19.23,clothing
5695,61.95,48.65,38.77,medical
5696,7.33,34.29,21.1,medical
5697,64.24,28.8,32.07,food
5698,88.94,27.54,38.87,clothing
5699,86.52,22.79,8.85,tools
5700,9.82,27.61,23.38,food
5701,44.63,19.83,6.16,tools
5702,44.78,18.46,13.43,medical
5703,70.02,20.91,11.83,medical
5704,68.22,26.61,16.55,electronics
5705,76.4,18.57,20.25,tools
5706,99.16,9.44,19.34,electronics
5707,5.54,3.56,21.43,electronics
5708,54.5,40.66,32.53,food
5709,32.66,3.82,3.78,medical
5710,38.53,16.93,7.0,electronics
5711,86.85,13.74,31.02,clothing
5712,63.1,46.71,1.19,food
5713,24.15,20.92,21.84,medical
5714,6.61,39.0,33.62,medical
5715,87.39,36.78,18.65,food
5716,43.78,3.23,25.27,electronics
5717,19.62,11.4,26.08,tools
5718,21.47,40.07,13.98,tools
5719,56.35,37.06,9.71,clothing
5720,78.8,14.62,3.7,electronics
5721,68.46,1.59,31.04,tools
5722,83.25,24.31,19.91,clothing
5723,88.38,7.61,11.64,food
5724,57.75,6.37,15.14,clothing
5725,30.68,1.65,13.39,tools
5726,49.08,18.34,31.03,medical
5727,33.42,25.96,39.36,clothing
5728,35.58,32.37,38.18,clothing
5729,28.87,1.92,14.13,clothing
5730,9.29,33.24,17.86,food
5731,73.14,13.3,6.74,tools
5732,81.14,48.5,14.8,clothing
5733,62.04,38.37,13.95,electronics
5734,63.0,43.68,19.28,electronics
5735,19.59,12.14,22.98,medical
5736,68.17,24.09,21.77,medical
5737,39.44,18.9,38.0,electronics
5738,11.34,45.07,29.77,clothing
5739,73.56,10.87,20.53,food
5740,84.71,16.68,26.01,medical
5741,71.15,40.49,11.78,clothing
5742,44.93,12.99,30.89,food
5743,97.25,22.04,29.74,electronics
5744,73.64,19.46,25.29,electronics
5745,20.75,21.58,19.74,clothing
5746,24.93,42.62,18.29,tools
5747,41.48,9.91,24.02,tools
5748,40.3,49.1,21.66,tools
5749,49.53,25.53,12.5,food
5750,89.2,41.34,33.05,clothing
5751,34.68,31.52,24.16,tools
5752,93.69,46.46,10.19,medical
5753,73.87,11.78,19.48,medical
5754,64.34,47.35,2.05,food
5755,88.97,12.17,27.49,clothing
5756,10.38,35.71,32.07,medical
5757,35.05,14.36,32.18,clothing
5758,64.63,22.95,27.17,clothing
5759,31.65,23.83,18.42,electronics
5760,71.81,4.46,31.85,medical
5761,52.16,16.38,24.14,tools
5762,98.94,44.05,22.24,clothing
5763,70.12,42.31,30.21,medical
5764,53.85,18.28,3.53,medical
5765,62.24,28.33,12.8,clothing
5766,98.82,38.34,25.46,food
5767,43.47,27.95,20.72,clothing
5768,53.61,21.14,21.48,food
5769,96.15,34.58,16.55,food
5770,27.59,20.56,5.24,tools
5771,93.89,39.53,24.5,electronics
5772,75.13,27.81,32.48,tools
5773,19.7,28.79,31.78,clothing
5774,66.14,42.52,31.58,tools
5775,53.52,7.56,32.53,medical
5776,5.67,20.69,28.9,clothing
5777,8.48,6.8,18.73,food
5778,25.85,39.19,23.99,food
5779,41.82,30.73,10.01,electronics
5780,91.0,26.06,37.26,medical
5781,67.83,30.77,18.71,tools
5782,28.05,16.49,17.41,electronics
5783,48.72,31.09,34.63,food
5784,99.67,10.36,14.82,medical
5785,6.26,24.86,10.21,tools
5786,77.76,42.15,26.67,food
5787,14.51,17.13,25.65,electronics
5788,46.8,45.35,14.94,tools
5789,54.86,31.28,27.34,food
5790,54.07,35.83,11.93,tools
5791,34.56,49.11,21.96,tools
5792,97.33,16.26,13.03,medical
5793,95.34,32.92,28.36,food
5794,93.94,48.91,31.94,tools
5795,23.85,27.25,18.31,electronics
5796,64.64,20.28,37.44,clothing
5797,62.17,37.44,23.73,medical
5798,88.44,23.07,18.41,tools
5799,88.0,7.96,25.91,electronics
5800,81.41,31.75,14.93,clothing
5801,32.73,21.19,19.45,electronics
5802,7.35,38.3,10.04,medical
5803,73.93,21.94,12.63,tools
5804,11.31,11.68,6.25,electronics
5805,50.58,38.16,20.74,food
5806,87.52,18.4,37.85,electronics
5807,48.04,45.93,24.46,food
5808,67.94,12.44,20.85,clothing
5809,78.53,11.21,2.47,clothing
5810,83.84,17.24,15.36,electronics
5811,66.04,49.8,9.84,food
5812,33.51,19.42,39.71,electronics
5813,11.55,18.0,29.82,clothing
5814,28.51,22.21,16.17,medical
5815,91.49,15.69,31.99,medical
5816,72.36,20.05,29.36,electronics
5817,75.59,29.04,22.25,tools
5818,92.55,24.87,29.89,clothing
5819,15.92,4.12,1.11,tools
5820,95.09,44.98,4.0,tools
5821,43.43,28.04,26.18,electronics
5822,89.67,5.85,31.72,electronics
5823,84.59,33.71,16.08,tools
5824,72.0,13.5,22.94,medical
5825,82.03,15.1,29.7,food
5826,61.19,36.23,5.89,medical
5827,32.42,32.21,10.41,food
5828,78.21,2.4,6.91,electronics
5829,97.08,37.71,23.43,clothing
5830,41.52,41.14,5.55,food
5831,44.48,23.17,5.8,medical
5832,99.05,21.28,38.15,tools
5833,18.26,16.36,16.37,food
5834,31.4,40.75,36.95,food
5835,80.38,42.08,6.21,food
5836,30.52,29.83,2.55,food
5837,73.89,48.63,22.6,medical
5838,51.38,31.24,1.63,medical
5839,87.1,31.1,13.77,electronics
5840,31.23,20.78,11.7,tools
5841,63.59,11.35,31.3,electronics
5842,10.95,15.9,16.42,electronics
5843,46.26,16.05,34.87,medical
5844,82.29,6.39,15.97,medical
5845,76.4,19.6,3.59,clothing
5846,79.32,18.48,36.28,medical
5847,89.89,32.05,14.88,food
5848,65.74,24.81,18.11,electronics
5849,82.13,15.63,2.75,food
5850,93.09,48.47,36.85,clothing
5851,35.72,48.67,29.98,electronics
5852,37.61,36.7,39.17,electronics
5853,79.05,46.34,10.98,clothing
5854,42.94,7.89,21.8,clothing
5855,26.73,1.04,19.28,food
5856,95.89,4.24,37.08,electronics
5857,40.91,37.21,4.26,medical
5858,32.78,41.64,6.8,tools
5859,15.87,35.14,23.95,clothing
5860,54.12,29.89,13.36,tools
5861,17.73,34.72,12.29,clothing
5862,35.61,12.95,20.33,medical
5863,45.37,26.18,3.02,clothing
5864,81.42,25.6,3.33,clothing
5865,50.64,12.92,13.17,clothing
5866,13.01,5.51,3.53,food
5867,46.15,27.21,7.66,tools
5868,94.8,1.72,32.14,tools
5869,57.14,5.77,24.99,medical
5870,64.93,16.68,12.75,electronics
5871,77.29,42.11,16.86,clothing
5872,66.91,1.11,34.69,clothing
5873,67.37,12.98,32.54,tools
5874,40.37,13.9,28.56,food
5875,6.16,2.63,8.2,tools
5876,22.58,25.61,35.1,electronics
5877,91.45,1.92,13.73,food
5878,20.98,37.3,4.74,food
5879,7.59,21.03,2.43,electronics
5880,12.16,16.67,23.96,food
5881,6.81,49.17,16.67,food
5882,24.55,37.27,6.49,food
5883,86.02,14.62,2.23,electronics
5884,27.05,48.89,6.09,food
5885,9.48,19.51,26.55,tools
5886,96.28,37.22,30.54,tools
5887,15.82,11.18,21.83,food
5888,26.24,5.95,9.89,food
5889,39.54,26.33,38.26,tools
5890,80.68,8.76,29.58,electronics
5891,36.88,43.14,27.49,electronics
5892,16.99,15.91,20.52,electronics
5893,78.39,15.6,18.27,tools
5894,21.46,29.6,17.77,food
5895,30.42,37.53,29.46,clothing
5896,95.32,13.13,30.26,medical
5897,64.38,43.48,10.46,clothing
5898,57.26,31.63,7.92,medical
